AT3G27040.1	7.674680622	204.3191506
AT4G34440.1	7.642822024	199.8566856
AT4G32630.2	7.638422885	199.2482006
AT5G06520.1	7.593992076	193.2054628
AT5G37050.1	7.576538012	190.8821002
AT3G04410.1	7.558753911	188.54354
AT3G62850.1	7.554679321	188.0117896
AT4G02760.3	7.552345171	187.7078495
AT2G34030.1	7.479193859	178.4274607
AT2G44240.1	7.478547561	178.3475468
AT5G42120.1	7.461023148	176.194264
AT5G05490.1	7.4351979	173.0683254
AT2G18340.1	7.414305148	170.5800536
AT3G27440.1	7.383781989	167.008994
AT5G19360.1	7.360077958	164.2873922
AT3G04200.1	7.354356818	163.6371855
AT5G60310.1	7.349791205	163.1201509
AT5G16960.1	7.347708044	162.8847856
AT1G48405.1	7.332441884	161.1702756
AT3G28750.1	7.301694408	157.7716749
AT1G05894.1	7.299290959	157.5090549
AT3G47440.1	7.291069219	156.6139832
AT3G13100.1	7.2711106	154.4622626
AT5G11290.1	7.23269567	150.4036397
AT5G43640.1	7.216857903	148.7615529
AT4G27790.1	7.17336992	144.3442592
AT1G09157.1	7.164195828	143.4292868
AT1G10400.1	7.163535859	143.3636893
AT4G20900.1	7.155997913	142.616581
AT5G58080.1	7.145617328	141.5940987
AT5G48400.2	7.141950366	141.2346596
AT1G61290.1	7.126205478	139.701672
AT5G01760.1	7.102142975	137.3909318
AT1G32950.1	7.098576165	137.0516764
AT4G32510.1	7.079823281	135.2817372
AT5G65274.1	7.073245005	134.6662955
AT5G03620.1	7.058473608	133.2945152
AT2G26610.1	7.010932485	128.9736455
AT2G43255.2	6.991391402	127.238495
AT1G71250.1	6.988356103	126.9710782
AT4G31760.1	6.987320266	126.8799473
AT4G38590.2	6.913489522	120.5501405
AT1G72660.1	6.897369294	119.210648
AT5G65350.1	6.883411695	118.0628854
AT3G52160.1	6.832483877	113.9679121
AT5G12000.1	6.827994076	113.6137847
AT4G29760.1	6.827764727	113.5957246
AT1G23250.1	6.81830652	112.8534349
AT1G73066.1	6.817604393	112.7985251
AT1G78360.1	6.797578298	111.2435822
AT1G80660.1	6.795282283	111.0666816
AT4G26560.1	6.779332565	109.8455462
AT5G57980.1	6.775145094	109.5271781
AT5G48390.1	6.770969523	109.2106335
AT5G01700.2	6.75583042	108.0706098
AT2G16586.1	6.753560904	107.9007366
AT3G17720.1	6.747150887	107.422388
AT1G63070.1	6.732640004	106.3473301
AT2G28056.1	6.723624471	105.6848281
AT5G53895.1	6.669998439	101.8285597
AT4G36350.1	6.663427543	101.3658262
AT4G27580.1	6.591635619	96.44507204
AT5G61180.1	6.591363041	96.42685175
AT3G26040.1	6.58573024	96.05110061
AT4G37860.1	6.57743651	95.50050852
AT5G63070.1	6.567564119	94.84922756
AT1G09720.1	6.548120536	93.57949487
AT4G39952.1	6.534148101	92.67755645
AT4G38215.1	6.531289868	92.49412763
AT4G02090.1	6.529536672	92.38179492
AT3G49055.1	6.529251715	92.36354971
AT5G59190.1	6.518022296	91.6474158
AT4G29470.1	6.513219594	91.34283069
AT3G13220.1	6.511509465	91.23461969
AT3G28899.1	6.507849874	91.003484
AT3G58210.1	6.469472391	88.6145927
AT2G42250.1	6.466630002	88.44017669
AT1G54560.1	6.466155645	88.41110238
AT4G03490.2	6.44974657	87.41122006
AT2G40850.1	6.4495734	87.4007285
AT4G20990.1	6.403163846	84.63390598
AT2G19900.1	6.400774852	84.49387464
AT1G18990.1	6.343684845	81.21559334
AT2G18100.1	6.29724583	78.64296609
AT4G31877.1	6.292088634	78.36234325
AT1G61480.1	6.279420251	77.67725161
AT1G06970.1	6.247572627	75.98130719
AT3G45440.1	6.24154891	75.66472212
AT2G15555.1	6.230175771	75.07058243
AT2G43960.1	6.219567418	74.52060172
AT4G29460.1	6.217376138	74.40749981
AT1G54590.1	6.203703425	73.70565586
AT2G21010.1	6.193593107	73.19093685
AT1G72960.1	6.170965922	72.05196756
AT1G49390.1	6.163327247	71.67148029
AT5G17680.1	6.161790063	71.59515538
AT4G00350.1	6.158269533	71.4206586
AT2G18190.1	6.141503159	70.59544323
AT3G56790.1	6.12685441	69.8822624
AT1G29870.1	6.125438619	69.81371697
AT4G34880.1	6.09859979	68.52696036
AT2G45940.1	6.086912972	67.97408741
AT1G29680.1	6.071719332	67.26197947
AT2G31985.1	6.064671102	66.93417511
AT5G54550.1	6.053292715	66.40834848
AT1G55290.1	6.045039808	66.02954539
AT4G34400.1	6.013450285	64.59946382
AT2G03130.1	5.997608808	63.8940112
AT1G23770.1	5.974428513	62.87560679
AT4G36070.2	5.956862748	62.11469647
AT3G61450.2	5.946380596	61.66502688
AT4G26220.1	5.945150424	61.61246813
AT1G13530.1	5.943776368	61.55381493
AT3G27070.2	5.936360635	61.2382281
AT5G15940.1	5.912116802	60.21774599
AT3G47660.1	5.911409883	60.18824659
AT3G59750.1	5.893637217	59.45133152
AT2G46830.1	5.891202531	59.35108631
AT3G47110.1	5.88844475	59.23774222
AT5G55150.1	5.882667616	59.00100467
AT5G59170.1	5.878235523	58.82002625
AT1G78990.1	5.85727915	57.97179089
AT1G77932.1	5.835454373	57.10140634
AT5G07380.3	5.802319614	55.80488896
AT3G56500.1	5.797669863	55.62532144
AT1G32375.1	5.79759993	55.62262513
AT1G61860.1	5.792149856	55.41289575
AT1G19190.1	5.760812305	54.22222106
AT2G17010.1	5.75415648	53.97264482
AT4G08250.1	5.739303064	53.41981462
AT5G60610.1	5.732913976	53.18376385
AT4G05170.1	5.714835189	52.52146267
AT1G53680.1	5.711291013	52.39259492
AT1G55175.1	5.705411965	52.17952713
AT4G10950.1	5.699353438	51.96086122
AT2G03520.1	5.649004608	50.17874932
AT1G27890.1	5.645143778	50.04464431
AT4G03380.1	5.638523602	49.81552772
AT2G01008.1	5.630324158	49.53320812
AT3G49230.1	5.628826317	49.48180825
AT2G22496.1	5.626608469	49.40579853
AT5G38500.1	5.62331252	49.29305596
AT1G02250.1	5.596090098	48.37165848
AT4G21830.1	5.594369516	48.31400402
AT2G39820.1	5.591645058	48.22285153
AT3G13680.1	5.583768455	47.96028925
AT4G29770.2	5.576848226	47.73078724
AT2G28426.1	5.560753689	47.20126727
AT5G23830.1	5.557483078	47.0943825
AT1G30473.1	5.542829153	46.61845065
AT3G25510.1	5.541604758	46.57890302
AT1G61720.1	5.537501452	46.44661175
AT2G45550.1	5.535229908	46.37353844
AT5G38130.1	5.532241643	46.277584
AT1G21210.1	5.529211006	46.18047175
AT5G56410.1	5.520189469	45.8925946
AT5G02170.1	5.515937492	45.75753698
AT3G58980.1	5.502882611	45.34534689
AT5G07640.1	5.498375507	45.20390516
AT2G48150.1	5.495444096	45.11214863
AT3G13010.1	5.490303322	44.95168598
AT2G33420.1	5.486989985	44.84856705
AT1G12290.1	5.483343324	44.7353477
AT3G49860.1	5.463476877	44.12354733
AT1G16440.1	5.460453449	44.03117531
AT5G13580.1	5.443878257	43.52819397
AT3G56600.1	5.440854012	43.4370437
AT3G06640.1	5.433031517	43.20215929
AT1G73300.1	5.431949886	43.1697815
AT2G17036.1	5.428648069	43.07109418
AT3G22235.1	5.42424014	42.939698
AT1G15050.1	5.394945842	42.07658877
AT1G73510.1	5.379579204	41.63079501
AT5G45570.1	5.378247118	41.5923737
AT3G41762.1	5.363574418	41.1715089
AT2G39030.1	5.354304499	40.90781281
AT5G46795.1	5.353814635	40.89392503
AT3G11480.1	5.346662327	40.69169092
AT5G07880.1	5.334016251	40.3365629
AT4G40020.1	5.309737216	39.66342112
AT3G52270.1	5.277206143	38.77906578
AT3G27860.1	5.27253912	38.65382077
AT1G48400.1	5.270696858	38.60449291
AT3G08700.1	5.262040883	38.37356464
AT4G25980.1	5.2592838	38.30030033
AT3G20760.1	5.249612582	38.04440995
AT1G48220.1	5.246527323	37.96313745
AT1G63870.1	5.227859717	37.47508166
AT5G60022.1	5.222387436	37.33320432
AT3G11640.1	5.202305334	36.81713179
AT3G32920.1	5.195346471	36.63997137
AT3G17010.1	5.179530194	36.24048089
AT1G69710.1	5.178831924	36.2229446
AT4G37900.1	5.169382193	35.9864577
AT4G05380.1	5.1624631	35.81428163
AT4G04680.1	5.1479475	35.45574487
AT3G59830.1	5.144025962	35.35949983
AT5G46500.1	5.134295127	35.121806
AT2G23945.1	5.129326421	35.00105301
AT1G54020.2	5.127055374	34.94599875
AT3G63052.1	5.116822944	34.69901835
AT5G18180.1	5.10024677	34.30261769
AT5G52790.1	5.087013151	33.9894038
AT1G05700.1	5.08507203	33.9437024
AT1G10300.1	5.081177179	33.85218801
AT2G42005.1	5.069798698	33.58624721
AT3G19184.1	5.04374328	32.98511614
AT2G29480.1	5.041254133	32.92825451
AT4G12480.1	5.028873905	32.64689556
AT2G18193.1	5.027912528	32.6251477
AT5G39520.1	5.00642411	32.14280904
AT5G55270.1	5.005872936	32.13053139
AT4G38290.1	5.004883983	32.10851379
AT4G31230.1	4.996189482	31.91559152
AT4G13918.1	4.989115748	31.75948796
AT4G29180.2	4.984668509	31.66173719
AT5G66830.1	4.981206995	31.58586103
AT1G17870.1	4.977119031	31.49648724
AT4G19080.1	4.971415852	31.37222292
AT5G44030.1	4.96799151	31.29784696
AT2G04050.1	4.965037672	31.23383191
AT1G19470.1	4.964435253	31.22079249
AT2G40160.2	4.956835167	31.05675448
AT3G13277.1	4.953669061	30.98867276
AT4G03505.1	4.952441948	30.96232595
AT4G16590.1	4.934404585	30.57762786
AT4G31100.1	4.927966636	30.44148085
AT3G59270.1	4.922843559	30.33357344
AT1G02470.2	4.905687437	29.97499144
AT5G18090.1	4.900092156	29.85896299
AT2G30830.1	4.899373307	29.84408892
AT4G39955.1	4.8894297	29.63909928
AT4G10440.1	4.883719788	29.5220252
AT4G12490.1	4.870659069	29.2559684
AT4G20920.1	4.865709218	29.1557639
AT5G40510.1	4.864599175	29.13333942
AT2G18000.2	4.864422402	29.12976993
AT4G27110.1	4.858823413	29.01693862
AT5G09430.1	4.857264099	28.98559306
AT2G33460.1	4.856470033	28.96964364
AT5G62970.1	4.848188872	28.80383239
AT1G09600.1	4.834570937	28.53322547
AT4G39500.1	4.832164536	28.485672
AT2G34580.1	4.811985295	28.09001121
AT1G69930.1	4.807478172	28.00239216
AT4G23420.3	4.806711377	27.98751279
AT5G09500.1	4.801100137	27.87886914
AT3G06690.1	4.779075454	27.45649294
AT3G25990.1	4.767263853	27.23261944
AT1G07330.1	4.744039375	26.79773898
AT2G41150.2	4.739400366	26.7117088
AT5G40230.1	4.738647285	26.69776904
AT3G12955.1	4.718702735	26.33122499
AT5G08030.1	4.692719112	25.86123221
AT2G35035.1	4.687571661	25.76912527
AT4G24180.1	4.684853118	25.72061293
AT1G01520.1	4.683333029	25.6935268
AT4G00540.1	4.678690711	25.6109828
AT3G58960.1	4.67654952	25.57300019
AT4G01380.1	4.666260778	25.39127224
AT3G44900.1	4.645334573	25.02563157
AT3G18300.1	4.638992986	24.91586899
AT3G23800.1	4.632551187	24.80486478
AT4G15210.1	4.631204974	24.78172956
AT4G28790.1	4.614859409	24.50254006
AT1G11340.1	4.612523203	24.46289436
AT2G41070.1	4.609886113	24.41821967
AT4G20390.1	4.597078697	24.20240813
AT4G21840.1	4.590295978	24.08888944
AT3G26350.1	4.56988534	23.75048946
AT4G10420.1	4.568748825	23.73178685
AT3G23260.1	4.568117279	23.72140042
AT3G22450.1	4.552917559	23.47279215
AT3G18530.1	4.551006166	23.44171419
AT4G24420.1	4.550509015	23.43363758
AT1G73325.1	4.539902123	23.26198206
AT5G52965.1	4.521201001	22.96239153
AT3G01600.1	4.519354093	22.93301436
AT2G32235.1	4.516172904	22.88250204
AT3G22900.1	4.515892804	22.87805982
AT5G23155.1	4.509875637	22.78283912
AT4G30570.1	4.4962888	22.56928485
AT3G24982.1	4.496132904	22.56684618
AT2G33100.1	4.493276907	22.52221644
AT3G18090.1	4.481908223	22.34543497
AT5G63390.1	4.476749345	22.26567348
AT3G58770.1	4.470542559	22.1700875
AT5G14565.1	4.464716592	22.08073962
AT1G55800.1	4.462439032	22.04590859
AT3G22275.1	4.448255794	21.83023558
AT5G15845.1	4.44510103	21.78255121
AT3G53160.1	4.44322815	21.75429185
AT5G18360.1	4.440932348	21.71970116
AT5G08695.1	4.432152935	21.58792889
AT2G29710.1	4.426540121	21.50410408
AT1G55320.1	4.412238305	21.29198139
AT5G56700.1	4.404903589	21.18400685
AT2G21430.1	4.393651561	21.01942882
AT1G69280.1	4.387446396	20.92921646
AT2G42720.1	4.379723028	20.81747272
AT1G80320.1	4.372602672	20.71498216
AT5G54095.1	4.369636895	20.67244169
AT2G20815.1	4.367515918	20.64207244
AT3G28320.1	4.354449732	20.45596556
AT1G30170.1	4.353328829	20.44007846
AT5G18362.1	4.344163891	20.31064134
AT5G20620.1	4.343590383	20.30256895
AT3G13020.1	4.338164884	20.22636109
AT3G11050.1	4.337249356	20.21352961
AT1G67856.1	4.329339154	20.10300343
AT3G16600.1	4.329143905	20.10028294
AT4G28040.1	4.327980752	20.08408391
AT5G63820.1	4.326038124	20.05705833
AT3G48900.2	4.325411737	20.04835189
AT1G50520.1	4.324917951	20.04149119
AT5G25470.1	4.32398312	20.02850899
AT3G17660.1	4.31787278	19.94386034
AT3G61730.1	4.317423907	19.93765607
AT5G07150.1	4.298285079	19.67490928
AT1G53540.1	4.282633877	19.46261794
AT4G04760.1	4.282541298	19.46136905
AT5G48780.1	4.281622436	19.44897793
AT2G41440.1	4.249455319	19.02013154
AT1G08310.2	4.248745668	19.01077799
AT2G38160.1	4.244787396	18.95869026
AT1G71330.1	4.241200666	18.91161501
AT4G24170.1	4.236824698	18.8543394
AT1G20700.1	4.236257266	18.84692518
AT1G01660.1	4.214427048	18.56388871
AT4G00695.3	4.212926359	18.54458862
AT4G05370.1	4.206100255	18.45705224
AT5G14890.1	4.201778391	18.40184341
AT4G29990.1	4.194968174	18.31518253
AT5G24770.1	4.192014937	18.27772918
AT2G40910.1	4.165096627	17.93985876
AT5G24240.1	4.16489377	17.93733642
AT2G39110.1	4.163348809	17.91813786
AT5G18370.1	4.16010744	17.87792556
AT5G10340.1	4.158632024	17.8596515
AT5G51451.1	4.152348865	17.7820391
AT3G54240.1	4.122041205	17.41237637
AT3G21351.1	4.120723568	17.39648062
AT3G22460.1	4.117623777	17.35914248
AT3G13065.1	4.116133652	17.3412219
AT2G43375.1	4.098184002	17.12680339
AT1G61440.1	4.097750272	17.12165518
AT2G15880.1	4.056185491	16.63540969
AT1G20120.1	4.056106876	16.63450321
AT1G17710.1	4.046873488	16.52838074
AT5G18350.1	4.027459293	16.30744993
AT4G22070.1	4.001690686	16.0187613
AT5G05220.1	4.000318573	16.00353348
AT1G31485.1	3.999653537	15.99615806
AT4G38080.1	3.992586678	15.91799451
AT2G38890.2	3.984138134	15.8250498
AT1G17960.1	3.974245742	15.71691045
AT4G19191.1	3.971436286	15.68633364
AT4G12735.1	3.956769814	15.52767384
AT3G45650.1	3.947911407	15.43262324
AT1G15415.1	3.932922283	15.27311345
AT2G37290.2	3.921296141	15.15052772
AT2G41445.1	3.920278452	15.13984418
AT1G71740.1	3.912349926	15.05686932
AT4G11911.1	3.905424719	14.98476672
AT4G19570.1	3.899895907	14.92745078
AT1G70440.1	3.870771296	14.62912216
AT2G45930.1	3.869718651	14.61845209
AT4G12740.1	3.865514205	14.57591156
AT4G37150.1	3.86285738	14.54909369
AT1G13710.1	3.862295438	14.54342779
AT3G58550.1	3.86151178	14.53553009
AT5G24780.1	3.860747326	14.52783005
AT3G11440.1	3.859194915	14.5122058
AT5G64990.2	3.852404433	14.44406019
AT1G06020.1	3.851674055	14.4367496
AT3G58950.1	3.84769828	14.39701963
AT5G37990.1	3.846442048	14.38448882
AT1G09195.2	3.82535479	14.17576601
AT4G31110.1	3.822277449	14.14556061
AT4G13860.1	3.813398846	14.05877363
AT5G16020.1	3.810374818	14.02933595
AT1G23850.1	3.802230021	13.95035588
AT3G14610.1	3.802091038	13.94901202
AT4G01200.1	3.800277676	13.93149015
AT1G31740.1	3.797299435	13.90276022
AT5G03435.1	3.774921687	13.68877733
AT4G36950.1	3.774426977	13.68408416
AT2G04040.1	3.771697326	13.65821767
AT4G19850.2	3.770625734	13.6480765
AT1G03320.1	3.767141616	13.61515608
AT2G31250.1	3.765890849	13.60335732
AT2G24300.2	3.759476186	13.54300691
AT3G58810.1	3.758488061	13.53373426
AT3G28060.1	3.7564394	13.51452967
AT2G22200.1	3.75619447	13.51223547
AT1G73140.1	3.754761359	13.49881967
AT5G05880.1	3.751127946	13.4648658
AT5G44140.1	3.748837295	13.44350381
AT2G43450.1	3.743306586	13.39206552
AT1G09190.1	3.739630451	13.3579846
AT1G50180.1	3.734067828	13.30657916
AT3G28510.1	3.722529466	13.20058048
AT4G29930.3	3.719603905	13.17383887
AT5G47470.1	3.713573153	13.11888455
AT5G17150.1	3.707867366	13.06710248
AT5G50330.1	3.69719142	12.97076279
AT3G15400.1	3.693872803	12.94096057
AT1G01695.1	3.693274173	12.93559197
AT5G60250.1	3.69281192	12.93144795
AT4G37140.1	3.682006487	12.83495638
AT5G01480.1	3.680155076	12.81849584
AT1G49150.1	3.668782727	12.71784854
AT5G58860.1	3.664246766	12.67792529
AT1G72260.1	3.660657242	12.64642095
AT2G44578.1	3.658642685	12.62877401
AT4G36430.1	3.652844855	12.57812397
AT4G24415.1	3.645608991	12.5151961
AT3G24780.1	3.639798365	12.46489102
AT5G60280.1	3.632434846	12.40143227
AT5G52390.1	3.629034292	12.37223547
AT3G02480.1	3.6120558	12.22748509
AT4G09990.1	3.603744558	12.15724611
AT4G00700.1	3.60016664	12.1271332
AT4G02360.1	3.594772949	12.08187909
AT3G03800.1	3.593720371	12.07306747
AT5G09480.1	3.589693713	12.03941772
AT3G18720.1	3.582430182	11.97895524
AT2G34600.1	3.57923304	11.95243819
AT1G66650.1	3.575130923	11.91850124
AT1G04580.1	3.572717724	11.89858181
AT4G38560.2	3.569555204	11.87252759
AT1G15772.1	3.568521597	11.86402466
AT5G57840.1	3.563242161	11.82068848
AT4G13190.1	3.559602184	11.79090201
AT5G38120.1	3.551007931	11.72087143
AT2G22730.1	3.549120364	11.70554632
AT3G28740.1	3.54713971	11.68948698
AT1G55915.1	3.546734043	11.68620051
AT3G24110.1	3.544169161	11.66544276
AT1G49530.1	3.540876085	11.63884575
AT5G23230.1	3.533999172	11.58349873
AT2G20470.1	3.532108885	11.56833142
AT1G69480.1	3.526162585	11.52074881
AT5G38070.1	3.518579114	11.46034932
AT4G27510.1	3.518034519	11.45602403
AT1G27720.1	3.510895691	11.39947668
AT2G22840.1	3.506753176	11.36679149
AT2G41470.1	3.505676643	11.3583128
AT1G54280.1	3.500117629	11.31463099
AT5G48850.1	3.488017916	11.22013334
AT5G12280.1	3.481099234	11.16645415
AT5G10420.1	3.472319064	11.09870205
AT1G75290.1	3.464195479	11.03638266
AT2G21200.1	3.463403703	11.03032736
AT5G61800.1	3.460788698	11.01035208
AT4G39950.1	3.458133127	10.99010395
AT1G01355.1	3.448801216	10.91924511
AT2G02350.1	3.443341931	10.87800381
AT2G45135.1	3.437789999	10.83622237
AT1G80570.2	3.432302599	10.79508426
AT3G57140.1	3.428206959	10.76448176
AT1G33960.1	3.426231572	10.74975275
AT4G01080.1	3.425890944	10.74721497
AT1G04840.1	3.422784182	10.72409636
AT1G22275.1	3.40775389	10.6129505
AT1G10520.1	3.407605937	10.61186216
AT1G02310.1	3.40362297	10.58260553
AT2G36400.1	3.402881946	10.57717129
AT5G25230.1	3.401377104	10.56614424
AT3G19620.1	3.401003894	10.56341124
AT1G27420.1	3.396588518	10.53113129
AT3G44550.1	3.393358931	10.50758288
AT1G16090.1	3.393094914	10.50566014
AT3G10510.1	3.390629287	10.48772086
AT1G32583.1	3.38805611	10.46903173
AT1G68850.1	3.387918454	10.46803287
AT4G37410.1	3.387774692	10.4669898
AT4G13494.1	3.387378486	10.46411565
AT1G51670.1	3.386812502	10.46001128
AT5G26220.1	3.374790253	10.37320822
AT1G61120.1	3.360607121	10.27172886
AT1G18180.1	3.359026347	10.2604802
AT4G19540.1	3.358911834	10.25966581
AT5G58280.1	3.357768314	10.25153694
AT1G24580.1	3.356315036	10.24121541
AT4G37220.1	3.353961851	10.22452454
AT3G20730.1	3.3527611	10.21601824
AT5G26749.2	3.348602087	10.18660983
AT5G59390.1	3.34437453	10.1568035
AT3G29250.1	3.343335529	10.1494914
AT1G69630.1	3.342869655	10.14621446
AT3G23470.1	3.340279145	10.12801222
AT1G20570.1	3.338830861	10.11785007
AT3G20130.1	3.329533919	10.05285877
AT3G57260.1	3.325904089	10.0275975
AT1G55950.1	3.32495833	10.02102606
AT1G51780.1	3.322260078	10.0023014
AT4G11210.1	3.321009692	9.993636145
AT4G19090.1	3.317439881	9.968938413
AT3G48790.1	3.315711217	9.957000599
AT1G08630.1	3.310112381	9.918434183
AT2G28350.1	3.308941319	9.910386475
AT5G66500.1	3.296633955	9.826202394
AT1G12244.1	3.296411444	9.824686986
AT1G48390.1	3.294563624	9.812111473
AT4G25270.1	3.293509659	9.804945823
AT3G57760.1	3.289827655	9.779953831
AT4G14970.1	3.288978266	9.774197567
AT3G10185.1	3.288035769	9.767814272
AT2G40711.1	3.286839453	9.759717937
AT4G10200.1	3.283887645	9.739769599
AT3G17030.1	3.279682804	9.711423653
AT3G05932.1	3.274042951	9.673533394
AT3G48450.1	3.273961089	9.672984511
AT3G13404.1	3.273283688	9.668443737
AT2G22330.1	3.2679655	9.632868692
AT1G78780.2	3.265494006	9.616380661
AT4G31615.1	3.264499909	9.609756725
AT2G48140.1	3.260938259	9.586061923
AT1G62910.1	3.25948916	9.576438144
AT5G38030.1	3.258853172	9.57221746
AT1G69526.2	3.242866851	9.466734432
AT2G46572.1	3.238733109	9.4396483
AT4G26488.1	3.237680401	9.432762875
AT1G76170.1	3.229048676	9.376494622
AT1G52570.1	3.228220891	9.371116149
AT2G17430.1	3.22613485	9.357575935
AT3G17760.1	3.225317033	9.35227293
AT5G18065.1	3.224423647	9.346483343
AT1G11185.1	3.222176981	9.331939676
AT3G52910.1	3.221861909	9.329901884
AT1G06420.1	3.198004141	9.176882533
AT3G63375.1	3.188612228	9.117335267
AT5G38020.1	3.182640369	9.079673177
AT1G69350.1	3.170428352	9.003140611
AT1G16705.2	3.157311329	8.921654809
AT5G37690.1	3.156579478	8.917130172
AT5G66480.1	3.143207863	8.834863612
AT5G13940.1	3.141227407	8.82274389
AT4G17410.3	3.136377141	8.793132091
AT4G03292.1	3.133963919	8.778435953
AT3G52670.1	3.131200974	8.761640218
AT1G72440.1	3.130570969	8.757814963
AT2G41800.1	3.127255231	8.737710038
AT1G11080.2	3.125050749	8.724368751
AT2G30505.1	3.124021297	8.718145592
AT3G06520.1	3.120317673	8.695793449
AT1G72270.1	3.120097767	8.694468076
AT5G05400.1	3.115818993	8.668720048
AT5G15853.1	3.115568664	8.667216029
AT1G63400.1	3.11244356	8.6484618
AT3G08810.1	3.112122484	8.64653727
AT1G73310.1	3.111724359	8.64415151
AT4G31805.1	3.101883858	8.585391108
AT1G61610.1	3.086704599	8.495533798
AT3G16610.1	3.081314634	8.463853368
AT1G23450.1	3.073819465	8.419995515
AT5G44660.1	3.068889686	8.391272968
AT5G40820.1	3.065149875	8.369548946
AT1G63150.1	3.060271989	8.341298511
AT4G13564.1	3.057231176	8.323735811
AT4G21323.1	3.053934193	8.304735346
AT1G62670.1	3.049628425	8.279986554
AT1G17380.1	3.049123384	8.277088504
AT2G39330.1	3.047570898	8.268186311
AT1G63080.1	3.045596828	8.256880514
AT1G17260.1	3.030223727	8.169363776
AT1G77230.1	3.022054346	8.123234804
AT5G18740.1	3.010328153	8.05747693
AT5G01570.1	3.008658972	8.048159915
AT5G65230.1	3.007314623	8.040663882
AT2G33815.1	3.005150368	8.028610742
AT1G13350.2	3.00355224	8.019722072
AT2G31830.2	3.002669979	8.014819216
AT2G44735.1	3.00220075	8.012212862
AT4G35420.1	3.00067812	8.003761182
AT2G46567.1	2.998339381	7.990796869
AT5G53950.1	2.997958301	7.988686426
AT3G05260.1	2.991531221	7.953176684
AT2G29440.1	2.987190474	7.929283313
AT3G45430.1	2.980884637	7.894701052
AT4G38830.1	2.976926265	7.873069777
AT1G78910.1	2.975858594	7.867245443
AT3G14710.1	2.971720437	7.844711749
AT3G46020.1	2.97047683	7.837952502
AT4G03440.1	2.969937059	7.835020554
AT1G67180.1	2.962857131	7.79666491
AT2G47015.1	2.959128894	7.776542647
AT2G32340.1	2.958280747	7.771972235
AT1G15890.1	2.956241563	7.760994666
AT5G61490.1	2.954879539	7.753671098
AT4G34410.1	2.950017795	7.727585948
AT1G43160.1	2.946980351	7.711333437
AT5G09530.1	2.939714473	7.672594304
AT4G17470.1	2.939634341	7.672168155
AT1G64320.1	2.930952176	7.62613556
AT3G49570.1	2.930875449	7.625729989
AT5G06760.1	2.927159133	7.606111739
AT5G53230.1	2.927018956	7.605372736
AT2G47200.1	2.927018956	7.605372736
AT3G15170.1	2.924904188	7.594232606
AT5G07010.1	2.922961964	7.584015767
AT2G40710.1	2.922608317	7.58215693
AT2G41210.1	2.918826341	7.562306592
AT3G22620.1	2.916673557	7.551030563
AT3G21470.1	2.907966742	7.505596546
AT1G61390.1	2.907337668	7.502324515
AT3G12145.1	2.906347651	7.497177976
AT1G74875.1	2.902859125	7.479071235
AT5G05640.1	2.898245856	7.455193799
AT1G13420.1	2.896844991	7.447958275
AT1G19750.1	2.88456046	7.384808243
AT5G19110.1	2.881540727	7.369367126
AT1G53885.1	2.879738171	7.360165314
